Date,Open,High,Low,Close,Adj Close,Volume
2014-07-04,459.1000061035156,476.04998779296875,459.1000061035156,468.95001220703125,366.76611328125,566527
2014-07-07,470.04998779296875,472.0,460.95001220703125,470.3500061035156,367.8611145019531,333492
2014-07-08,477.0,477.0,457.6000061035156,465.75,364.263427734375,395907
2014-07-09,456.0,467.79998779296875,452.0,455.79998779296875,356.4815368652344,503974
2014-07-10,451.0,466.79998779296875,441.29998779296875,449.75,351.74981689453125,240250
2014-07-11,450.0,453.3500061035156,427.3500061035156,442.70001220703125,346.23602294921875,339118
2014-07-14,438.29998779296875,442.5,427.04998779296875,431.95001220703125,337.8284912109375,298332
2014-07-15,436.1499938964844,440.5,429.3999938964844,439.3999938964844,343.6551818847656,199274
2014-07-16,438.70001220703125,451.1499938964844,437.20001220703125,448.6000061035156,350.85040283203125,433223
2014-07-17,443.79998779296875,454.29998779296875,443.79998779296875,452.3500061035156,353.7834167480469,289132
2014-07-18,446.20001220703125,455.0,443.75,447.5,349.9901428222656,135927
2014-07-21,449.5,472.0,447.75,463.75,362.6992492675781,228365
2014-07-22,466.04998779296875,469.0,455.95001220703125,461.29998779296875,360.7830810546875,258060
2014-07-23,453.0,453.0,405.0,426.45001220703125,333.52685546875,3773290
2014-07-24,430.0,431.0,404.3500061035156,407.04998779296875,318.3542175292969,2293924
2014-07-25,410.0,418.3500061035156,406.0,410.45001220703125,321.0133361816406,1447046
2014-07-28,408.0,417.79998779296875,400.0,401.6499938964844,314.1307678222656,593865
2014-07-30,402.25,409.0,400.0,405.79998779296875,317.37640380859375,1007905
2014-07-31,406.8999938964844,426.8500061035156,406.1499938964844,424.75,332.197265625,1663858
2014-08-01,414.0,417.8500061035156,404.1499938964844,405.8999938964844,317.4546813964844,621950
2014-08-04,405.0,414.3999938964844,405.0,408.25,319.2926330566406,461234
2014-08-05,405.1000061035156,418.5,405.1000061035156,417.04998779296875,326.1751403808594,502158
2014-08-06,412.0,421.70001220703125,410.20001220703125,419.0,327.7002258300781,490652
2014-08-07,415.6499938964844,425.8999938964844,415.6499938964844,422.3999938964844,330.3593444824219,634423
2014-08-08,421.0,426.8999938964844,413.0,419.20001220703125,327.8565979003906,752553
2014-08-11,411.54998779296875,412.6499938964844,395.6000061035156,397.75,311.0805358886719,593047
2014-08-12,403.70001220703125,404.25,390.79998779296875,395.8500061035156,309.59466552734375,719496
2014-08-13,392.0,393.20001220703125,370.25,373.75,293.9811096191406,716239
2014-08-14,373.79998779296875,378.0,367.1000061035156,369.3500061035156,290.5202331542969,1096361
2014-08-18,369.3999938964844,377.04998779296875,360.0,369.95001220703125,290.9921569824219,1435949
2014-08-19,372.1000061035156,377.6499938964844,364.79998779296875,365.20001220703125,287.2559814453125,1491477
2014-08-20,367.1000061035156,377.0,365.1000061035156,372.95001220703125,293.35186767578125,1940519
2014-08-21,374.25,380.0,366.29998779296875,368.6000061035156,289.9302978515625,1376930
2014-08-22,369.1499938964844,371.95001220703125,362.3999938964844,364.75,286.90203857421875,931460
2014-08-25,366.0,367.8999938964844,360.0,362.1000061035156,284.8175048828125,464125
2014-08-26,358.5,364.1000061035156,357.54998779296875,359.5,282.7724914550781,771894
2014-08-27,359.0,362.0,351.75,354.54998779296875,278.87890625,1005419
2014-08-28,352.0,359.0,344.5,352.20001220703125,277.0305480957031,2622943
2014-09-01,345.54998779296875,369.70001220703125,340.1000061035156,368.04998779296875,289.4976501464844,1574092
2014-09-02,364.3999938964844,370.0,360.3999938964844,364.3999938964844,286.626708984375,799835
2014-09-03,360.79998779296875,374.6000061035156,360.79998779296875,371.3500061035156,292.0932922363281,1229802
2014-09-04,372.5,375.5,362.6499938964844,365.45001220703125,287.4526062011719,1855372
2014-09-05,361.8999938964844,371.3999938964844,360.3500061035156,362.20001220703125,284.89630126953125,543117
2014-09-08,365.0,368.6499938964844,349.3500061035156,353.20001220703125,277.8171081542969,1546988
2014-09-09,350.8500061035156,360.8999938964844,348.0,350.0,275.300048828125,1038650
2014-09-10,348.04998779296875,355.70001220703125,348.04998779296875,351.45001220703125,276.4405822753906,2417759
2014-09-11,351.1000061035156,354.1499938964844,345.45001220703125,346.8500061035156,272.8223571777344,564450
2014-09-12,346.0,351.45001220703125,343.5,348.6000061035156,274.1988830566406,509842
2014-09-15,345.1000061035156,360.5,345.0,359.54998779296875,282.811767578125,872967
2014-09-16,359.5,363.8999938964844,345.8500061035156,348.0,273.72698974609375,518660
2014-09-17,348.95001220703125,353.0,334.6000061035156,340.8999938964844,269.8872375488281,794495
2014-09-18,340.8999938964844,344.0,336.5,341.8500061035156,270.6393127441406,1076149
2014-09-19,343.1000061035156,346.5,340.04998779296875,343.6000061035156,272.0247802734375,1485302
2014-09-22,342.0,342.8999938964844,319.3999938964844,332.79998779296875,263.47454833984375,1457852
2014-09-23,332.29998779296875,338.79998779296875,329.25,331.6000061035156,262.52447509765625,543251
2014-09-24,331.70001220703125,335.6000061035156,319.54998779296875,322.04998779296875,254.96389770507812,338543
2014-09-25,322.04998779296875,335.0,319.29998779296875,321.6499938964844,254.64723205566406,1018710
2014-09-26,319.0,330.0,315.0,322.75,255.51797485351562,633440
2014-09-29,328.3999938964844,334.3999938964844,328.3999938964844,332.75,263.4349060058594,856080
2014-09-30,335.95001220703125,339.1000061035156,329.79998779296875,338.1499938964844,267.7101135253906,457852
2014-10-01,341.0,344.5,335.79998779296875,342.75,271.3519592285156,664193
2014-10-07,340.3500061035156,346.75,332.20001220703125,335.5,265.61212158203125,519327
2014-10-08,334.45001220703125,344.0,331.1499938964844,341.75,270.5601806640625,509191
2014-10-09,340.6499938964844,344.8999938964844,336.0,340.1000061035156,269.2538146972656,470662
2014-10-10,336.70001220703125,338.0,331.3999938964844,334.70001220703125,264.97869873046875,589826
2014-10-13,331.0,334.0,324.5,326.20001220703125,258.2493591308594,614142
2014-10-14,324.0,327.79998779296875,306.95001220703125,307.75,243.6426544189453,971416
2014-10-15,307.75,307.75,307.75,307.75,243.6426544189453,0
2014-10-16,304.75,312.0,301.95001220703125,306.1000061035156,242.3364715576172,794848
2014-10-17,303.25,311.70001220703125,303.25,307.79998779296875,243.68222045898438,468440
2014-10-20,312.0,313.0,300.0,310.1499938964844,245.54269409179688,483468
2014-10-21,307.70001220703125,312.5,305.75,309.95001220703125,245.3844451904297,750362
2014-10-22,312.0,318.1000061035156,307.1000061035156,309.1499938964844,244.75106811523438,854389
2014-10-27,312.5,319.5,308.6499938964844,314.70001220703125,249.14495849609375,435267
2014-10-28,316.0,317.70001220703125,307.79998779296875,309.75,245.22604370117188,396174
2014-10-29,308.70001220703125,320.5,308.70001220703125,319.45001220703125,252.90550231933594,1522965
2014-10-30,319.04998779296875,328.6499938964844,316.0,319.25,252.7471466064453,1168026
2014-10-31,319.8999938964844,327.8500061035156,319.8999938964844,326.54998779296875,258.5264892578125,311123
2014-11-03,328.0,333.95001220703125,326.70001220703125,330.25,261.4557800292969,389291
2014-11-05,331.0,334.75,328.20001220703125,331.1000061035156,262.1286926269531,361770
2014-11-07,335.0,335.0,321.0,324.6499938964844,257.0223388671875,435058
2014-11-10,330.0,336.0,320.79998779296875,324.04998779296875,256.5472106933594,1209346
2014-11-11,325.95001220703125,329.0,320.1000061035156,324.0,256.50762939453125,342148
2014-11-12,324.79998779296875,329.0,323.75,327.8500061035156,259.5556945800781,554566
2014-11-13,328.95001220703125,330.0,322.3500061035156,325.79998779296875,259.7151184082031,458478
2014-11-14,327.0,327.0,315.54998779296875,316.54998779296875,252.34132385253906,568559
2014-11-17,300.75,319.0,300.75,316.45001220703125,252.26165771484375,803203
2014-11-18,324.0,324.0,315.25,319.95001220703125,255.0517120361328,675520
2014-11-19,320.04998779296875,322.8500061035156,312.04998779296875,315.95001220703125,251.86305236816406,585034
2014-11-20,315.95001220703125,318.3999938964844,308.29998779296875,310.20001220703125,247.2794189453125,403422
2014-11-21,310.0,323.3999938964844,308.25,318.25,253.6964874267578,577212
2014-11-24,318.3999938964844,327.8999938964844,316.70001220703125,325.29998779296875,259.3164978027344,553655
2014-11-25,325.1000061035156,327.5,317.25,319.25,254.4936981201172,706861
2014-11-26,318.0,325.6499938964844,315.79998779296875,321.1499938964844,256.0083312988281,394329
2014-11-27,321.04998779296875,323.3500061035156,315.54998779296875,318.3999938964844,253.8160858154297,1536236
2014-11-28,320.0,324.6000061035156,319.5,321.0,255.88864135742188,1192289
2014-12-01,318.1000061035156,324.0,309.79998779296875,311.25,248.11643981933594,1110259
2014-12-02,308.1000061035156,321.0,308.0,318.1000061035156,253.5769500732422,1497722
2014-12-03,317.70001220703125,361.8999938964844,317.0,358.1000061035156,285.4633483886719,4809333
2014-12-04,361.6499938964844,378.45001220703125,360.20001220703125,374.8500061035156,298.8158874511719,3009759
2014-12-05,376.0,381.95001220703125,365.0,373.70001220703125,297.8991394042969,1093073
2014-12-08,374.0,382.8500061035156,365.20001220703125,379.79998779296875,302.76177978515625,1264880
2014-12-09,379.3999938964844,384.04998779296875,367.3500061035156,369.95001220703125,294.9097595214844,1227865
2014-12-10,370.0,388.5,368.3500061035156,376.29998779296875,299.97174072265625,1213725
2014-12-11,375.0,383.79998779296875,369.45001220703125,376.3500061035156,300.0115661621094,793149
2014-12-12,378.79998779296875,379.3500061035156,320.54998779296875,344.70001220703125,274.7815246582031,2150608
2014-12-15,340.70001220703125,355.0,337.1000061035156,349.6499938964844,278.7273254394531,769174
2014-12-16,347.0,354.29998779296875,330.04998779296875,337.0,268.64324951171875,1398464
2014-12-17,335.95001220703125,353.70001220703125,325.0,343.25,273.6256103515625,1380340
2014-12-18,346.1499938964844,360.1000061035156,346.0,357.8999938964844,285.30401611328125,1340074
2014-12-19,364.1000061035156,365.1499938964844,342.3999938964844,347.20001220703125,276.7742919921875,923204
2014-12-22,345.0,360.6000061035156,342.1000061035156,359.1000061035156,286.26055908203125,918541
2014-12-23,360.0,365.1000061035156,353.70001220703125,363.8500061035156,290.0470886230469,1022074
2014-12-24,365.0,376.5,362.0,373.45001220703125,297.6998291015625,1169432
2014-12-26,372.25,385.75,370.3500061035156,384.1499938964844,306.2293701171875,1180640
2014-12-29,383.8999938964844,393.3999938964844,376.8999938964844,388.75,309.8963928222656,736006
2014-12-30,389.8999938964844,394.0,381.04998779296875,385.95001220703125,307.6642761230469,810134
2014-12-31,382.70001220703125,388.70001220703125,377.1000061035156,381.0,303.71844482421875,1193010
2015-01-01,381.0,384.95001220703125,376.29998779296875,378.6000061035156,301.80517578125,465381
2015-01-02,379.0,383.5,374.1000061035156,375.70001220703125,299.4934387207031,405229
2015-01-05,375.0,378.20001220703125,367.54998779296875,370.0,294.9495849609375,420774
2015-01-06,366.70001220703125,369.0,348.04998779296875,350.04998779296875,279.0462646484375,843509
2015-01-07,350.1000061035156,353.0,337.04998779296875,342.3500061035156,272.9081726074219,710010
2015-01-08,345.0,356.8500061035156,343.5,347.75,277.2127380371094,1563077
2015-01-09,351.0,355.8500061035156,350.1000061035156,353.6499938964844,281.9160461425781,1419141
2015-01-12,354.20001220703125,380.04998779296875,351.04998779296875,377.54998779296875,300.9681701660156,1420289
2015-01-13,379.0,379.8999938964844,367.45001220703125,371.0,295.7467346191406,352194
2015-01-14,371.0,372.25,355.0,365.6499938964844,291.4819641113281,505696
2015-01-15,374.5,378.79998779296875,367.3999938964844,375.3500061035156,299.21441650390625,354045
2015-01-16,385.0,429.3999938964844,382.54998779296875,418.1499938964844,333.3329772949219,4644769
2015-01-19,419.95001220703125,421.79998779296875,402.79998779296875,404.8999938964844,322.7705078125,1081386
2015-01-20,408.0,413.0,404.8999938964844,409.70001220703125,326.59686279296875,555772
2015-01-21,411.0,439.70001220703125,405.1499938964844,412.3500061035156,328.7093505859375,2122750
2015-01-22,408.0,409.1000061035156,371.54998779296875,391.5,312.0885314941406,2822934
2015-01-23,398.0,402.79998779296875,384.3999938964844,397.95001220703125,317.23028564453125,1030541
2015-01-27,398.75,406.3999938964844,393.0,402.20001220703125,320.6182556152344,1176910
2015-01-28,405.79998779296875,417.8999938964844,366.0,404.5,322.4516296386719,2361688
2015-01-29,405.0,419.5,396.5,414.8500061035156,330.7023010253906,1348849
2015-01-30,416.0,418.0,404.54998779296875,407.45001220703125,324.80328369140625,611384
2015-02-02,407.04998779296875,414.79998779296875,404.1000061035156,409.8999938964844,326.75634765625,495819
2015-02-03,410.0,419.3999938964844,410.0,415.1499938964844,330.94140625,519288
2015-02-04,415.8500061035156,418.79998779296875,410.70001220703125,413.95001220703125,329.9848937988281,444791
2015-02-05,413.95001220703125,423.6000061035156,400.0,404.70001220703125,322.61114501953125,368125
2015-02-06,406.8999938964844,412.0,377.20001220703125,381.04998779296875,303.7582702636719,1233239
2015-02-09,394.8999938964844,420.75,389.8500061035156,416.8999938964844,332.33642578125,2939887
2015-02-10,416.8999938964844,427.0,405.3999938964844,421.45001220703125,335.9635314941406,872042
2015-02-11,419.20001220703125,437.95001220703125,415.0,433.1000061035156,350.87005615234375,805993
2015-02-12,433.0,441.95001220703125,428.0,432.8999938964844,350.7080383300781,1007312
2015-02-13,433.8999938964844,441.70001220703125,432.6000061035156,437.70001220703125,354.5966491699219,456675
2015-02-16,437.95001220703125,438.95001220703125,428.0,430.8999938964844,349.0877685546875,318961
2015-02-18,431.0,440.5,426.1000061035156,431.29998779296875,349.4117431640625,575764
2015-02-19,432.29998779296875,439.3999938964844,429.04998779296875,435.70001220703125,352.9764099121094,561944
2015-02-20,437.0,439.70001220703125,429.04998779296875,430.1000061035156,348.4397277832031,543367
2015-02-23,431.0,440.0,428.6499938964844,431.04998779296875,349.2092590332031,476386
2015-02-24,433.04998779296875,453.1499938964844,424.6499938964844,445.75,361.1182556152344,796318
2015-02-25,449.79998779296875,450.0,429.6000061035156,437.6000061035156,354.5156555175781,951615
2015-02-26,437.8999938964844,440.5,428.79998779296875,430.29998779296875,348.6016540527344,510906
2015-02-27,431.0,435.0,422.45001220703125,427.25,346.1307373046875,392795
2015-03-02,411.0,422.5,410.79998779296875,419.0,339.4471435546875,641089
2015-03-03,419.0,425.5,415.3500061035156,423.1000061035156,342.7686767578125,532423
2015-03-04,426.6000061035156,432.0,419.3999938964844,421.70001220703125,341.634521484375,425526
2015-03-05,423.0,435.95001220703125,416.25,433.79998779296875,351.4371643066406,348879
2015-03-09,435.0,439.8999938964844,424.29998779296875,436.04998779296875,353.25982666015625,399432
2015-03-10,436.0,440.5,429.0,437.04998779296875,354.0700988769531,241621
2015-03-11,437.0,437.0,400.1000061035156,405.5,328.51031494140625,504116
2015-03-12,408.45001220703125,419.5,406.1000061035156,416.8500061035156,337.7053527832031,519717
2015-03-13,420.0,421.0,410.1000061035156,417.70001220703125,338.39398193359375,520744
2015-03-16,419.0,426.6499938964844,409.0,417.25,338.0294189453125,740151
2015-03-17,416.8999938964844,440.1000061035156,416.8999938964844,436.25,353.4219970703125,408127
2015-03-18,433.20001220703125,442.0,428.6000061035156,437.1499938964844,354.15106201171875,214902
2015-03-19,439.0,447.5,434.75,438.25,355.042236328125,468365
2015-03-20,438.0,459.0,419.20001220703125,426.3500061035156,345.40167236328125,1562126
2015-03-23,428.0,429.25,410.0,412.3500061035156,334.0596923828125,279688
2015-03-24,414.95001220703125,422.0,410.1000061035156,414.29998779296875,335.63946533203125,417226
2015-03-25,416.0,421.45001220703125,414.5,419.04998779296875,339.4876403808594,229296
2015-03-26,417.0,435.3500061035156,417.0,430.95001220703125,349.1282043457031,531262
2015-03-27,429.95001220703125,434.5,419.6000061035156,422.0,341.8775329589844,247706
2015-03-30,424.0,427.75,415.8500061035156,424.95001220703125,344.2674560546875,214437
2015-03-31,427.0,446.20001220703125,424.8500061035156,441.8500061035156,357.9588317871094,387218
2015-04-01,439.75,459.0,439.75,456.0,369.4221496582031,943497
2015-04-06,420.0,433.95001220703125,395.8500061035156,411.04998779296875,333.00653076171875,3279710
2015-04-07,412.0,419.70001220703125,404.3999938964844,405.95001220703125,328.8749084472656,1513897
2015-04-08,408.45001220703125,411.0,372.25,385.5,312.3075866699219,2704661
2015-04-09,390.0,394.79998779296875,382.5,386.8500061035156,313.4012145996094,1577648
2015-04-10,388.0,395.0,385.1499938964844,391.25,316.9658508300781,953951
2015-04-13,393.70001220703125,395.70001220703125,388.04998779296875,392.5,317.9784851074219,1084644
2015-04-15,395.0,395.45001220703125,380.6499938964844,382.25,309.674560546875,1130261
2015-04-16,381.0,385.5,367.20001220703125,370.3999938964844,300.0744934082031,1152544
2015-04-17,373.8999938964844,378.0,367.5,372.6000061035156,301.8567810058594,415092
2015-04-20,370.04998779296875,376.04998779296875,359.04998779296875,359.45001220703125,291.2034606933594,561262
2015-04-21,359.04998779296875,372.0,358.8500061035156,359.54998779296875,291.2845153808594,666740
2015-04-22,360.8999938964844,363.54998779296875,356.70001220703125,359.75,291.4465637207031,628152
2015-04-23,362.0,365.8999938964844,355.6499938964844,355.95001220703125,288.36810302734375,593500
2015-04-24,357.25,359.3999938964844,353.8999938964844,354.95001220703125,287.557861328125,412527
2015-04-27,356.0,360.20001220703125,352.1499938964844,354.1000061035156,286.8692932128906,536569
2015-04-28,355.0,356.0,347.04998779296875,349.70001220703125,283.3046875,700646
2015-04-29,348.0,353.3999938964844,345.5,348.25,282.1300048828125,413954
2015-04-30,348.5,354.6000061035156,345.20001220703125,347.1000061035156,281.1983947753906,1028605
2015-05-04,349.0,371.6000061035156,349.0,369.3999938964844,299.26434326171875,589508
2015-05-05,364.0,366.45001220703125,353.5,357.29998779296875,294.2409362792969,341360
2015-05-06,355.5,361.04998779296875,340.04998779296875,342.95001220703125,282.4235534667969,524515
2015-05-07,339.1000061035156,357.8999938964844,336.79998779296875,354.20001220703125,291.68804931640625,980775
2015-05-08,354.45001220703125,367.3999938964844,346.6000061035156,362.1499938964844,298.2350158691406,617206
2015-05-11,362.1499938964844,369.8999938964844,357.0,367.04998779296875,302.27020263671875,315240
2015-05-12,367.04998779296875,367.04998779296875,350.20001220703125,358.0,294.81744384765625,474896
2015-05-13,358.45001220703125,363.5,345.6499938964844,350.54998779296875,288.6822204589844,516474
2015-05-14,351.0,357.70001220703125,347.0,355.5,292.7585754394531,357412
2015-05-15,356.0,356.95001220703125,345.1499938964844,347.3500061035156,286.0469665527344,479470
2015-05-18,349.0,368.45001220703125,346.1000061035156,362.8999938964844,298.85260009765625,449670
2015-05-19,364.0,364.0,349.0,350.70001220703125,288.8058166503906,650425
2015-05-20,353.0,357.3500061035156,350.0,354.3500061035156,291.8116149902344,345253
2015-05-21,354.5,362.45001220703125,353.20001220703125,359.6000061035156,296.135009765625,442040
2015-05-22,358.0,367.0,355.0,357.70001220703125,294.5704040527344,619077
2015-05-25,357.0,366.0,350.6000061035156,363.3500061035156,299.22320556640625,354435
2015-05-26,364.8999938964844,374.75,359.0,371.1499938964844,305.64654541015625,441901
2015-05-27,369.1499938964844,381.04998779296875,364.1499938964844,379.79998779296875,312.7699279785156,617802
2015-05-28,379.79998779296875,388.79998779296875,373.0,387.04998779296875,318.7403869628906,783386
2015-05-29,387.54998779296875,388.79998779296875,370.8500061035156,379.20001220703125,312.27587890625,421126
2015-06-01,385.0,386.5,361.5,362.8999938964844,298.85260009765625,449446
2015-06-02,362.0,365.3999938964844,352.29998779296875,355.6000061035156,292.8410339355469,380037
2015-06-03,351.0,355.1499938964844,334.1000061035156,349.45001220703125,287.7763977050781,390233
2015-06-04,350.70001220703125,360.04998779296875,324.8999938964844,359.3999938964844,295.9703063964844,465552
2015-06-05,358.5,363.3999938964844,351.0,356.3999938964844,293.49981689453125,481314
2015-06-08,320.79998779296875,320.79998779296875,257.45001220703125,278.6499938964844,229.47171020507812,14851790
2015-06-09,275.0,296.70001220703125,272.29998779296875,291.0,239.64202880859375,4631656
2015-06-10,299.0,315.3500061035156,288.54998779296875,295.29998779296875,243.1831817626953,4062518
2015-06-11,296.0,296.8999938964844,279.0,287.8500061035156,237.0480194091797,2551222
2015-06-12,287.5,294.1000061035156,282.0,287.0,236.34800720214844,2639802
2015-06-15,294.0,321.3999938964844,293.29998779296875,303.75,250.141845703125,5056227
2015-06-16,304.70001220703125,312.54998779296875,303.75,310.20001220703125,255.4535675048828,1518303
2015-06-17,310.20001220703125,314.8999938964844,305.1499938964844,312.1000061035156,257.0182189941406,1056297
2015-06-18,306.1499938964844,312.54998779296875,305.8500061035156,309.5,254.87709045410156,570246
2015-06-19,312.0,342.20001220703125,312.0,333.8999938964844,274.9707946777344,4327609
2015-06-22,337.3999938964844,342.25,324.1000061035156,333.1499938964844,274.3531494140625,2004039
2015-06-23,319.6000061035156,326.75,311.70001220703125,322.0,265.1709289550781,2350764
2015-06-24,324.79998779296875,324.79998779296875,275.1499938964844,293.1499938964844,241.4126434326172,11428933
2015-06-25,296.0,298.0,286.0,290.8500061035156,239.5185546875,5369656
2015-06-26,292.70001220703125,297.0,285.0,289.3999938964844,238.32443237304688,3757835
2015-06-29,280.0,285.0,273.5,280.0,230.5834197998047,3388726
2015-06-30,286.1000061035156,292.5,269.95001220703125,282.5,232.64224243164062,6176591
2015-07-01,282.3999938964844,286.75,279.0,280.20001220703125,230.74819946289062,1987771
2015-07-02,280.20001220703125,288.8999938964844,273.0,283.1000061035156,233.13633728027344,3550140
2015-07-03,282.8500061035156,286.75,280.3500061035156,282.6499938964844,232.76577758789062,1294338
2015-07-06,275.95001220703125,299.5,273.54998779296875,287.3999938964844,236.67742919921875,2693767
2015-07-07,291.0,293.5,285.1499938964844,286.8999938964844,236.2656707763672,1306984
2015-07-08,285.0,289.3999938964844,277.04998779296875,279.20001220703125,229.9246368408203,1088645
2015-07-09,279.0,283.3999938964844,276.1499938964844,278.20001220703125,229.10113525390625,1152247
2015-07-10,285.8999938964844,293.29998779296875,273.1000061035156,275.25,226.67173767089844,3063871
2015-07-13,277.0,284.79998779296875,274.5,277.6499938964844,228.64817810058594,1814852
2015-07-14,279.3999938964844,282.6499938964844,278.0,279.04998779296875,229.80105590820312,1066556
2015-07-15,277.0,277.1000061035156,266.79998779296875,267.25,220.08364868164062,3074257
2015-07-16,265.5,273.95001220703125,265.45001220703125,269.8500061035156,222.2248077392578,1872493
2015-07-17,270.1000061035156,272.0,265.5,267.75,220.49542236328125,1784305
2015-07-20,271.1499938964844,272.75,264.3500061035156,264.70001220703125,217.98374938964844,1538707
2015-07-21,265.79998779296875,269.6000061035156,261.95001220703125,262.3999938964844,216.089599609375,1379547
2015-07-22,265.6000061035156,270.0,255.8000030517578,258.04998779296875,212.50733947753906,2451626
2015-07-23,261.0,279.0,258.0,274.1499938964844,225.76589965820312,4107748
2015-07-24,277.3999938964844,283.54998779296875,271.1000061035156,279.70001220703125,230.33639526367188,2450568
2015-07-27,295.0,303.8999938964844,285.0,292.3500061035156,240.75389099121094,3958563
2015-07-28,291.1499938964844,293.0,270.04998779296875,275.0,226.46591186523438,2794100
2015-07-29,290.0,313.70001220703125,277.04998779296875,303.6499938964844,250.05953979492188,3828528
2015-07-30,306.04998779296875,329.75,295.6000061035156,309.25,254.671142578125,6824893
2015-07-31,311.0,346.3999938964844,310.20001220703125,336.79998779296875,277.3588562011719,10256417
2015-08-03,336.0,397.70001220703125,336.0,374.0,307.9935607910156,9421342
2015-08-04,375.0,376.6000061035156,344.1000061035156,352.95001220703125,290.6587219238281,4642925
2015-08-05,356.5,372.0,347.0,353.04998779296875,290.74102783203125,4510412
2015-08-06,355.0,356.5,345.1000061035156,348.79998779296875,287.2410888671875,2115940
2015-08-07,346.0,350.0,335.1499938964844,337.3500061035156,277.81182861328125,2566991
2015-08-10,338.3999938964844,350.5,338.3999938964844,341.20001220703125,280.9824523925781,3260259
2015-08-11,325.0,349.0,318.20001220703125,342.3999938964844,281.9705810546875,4466634
2015-08-12,344.0,346.1000061035156,323.0,327.04998779296875,269.3296813964844,2676248
2015-08-13,330.95001220703125,338.0,320.3999938964844,332.1000061035156,273.4884338378906,1451976
2015-08-14,337.0,353.70001220703125,325.6499938964844,350.20001220703125,288.3939208984375,3088429
2015-08-17,354.0,371.8999938964844,342.0,363.8500061035156,299.6349792480469,2933508
2015-08-18,359.6000061035156,365.79998779296875,335.0,347.25,285.96466064453125,3370991
2015-08-19,348.70001220703125,358.5,340.1499938964844,352.29998779296875,290.1234130859375,1846104
2015-08-20,345.0,353.0,340.79998779296875,344.95001220703125,284.070556640625,2219812
2015-08-21,342.0,346.0,323.0,338.04998779296875,278.3882751464844,2477436
2015-08-24,328.0,328.0,292.95001220703125,298.6000061035156,245.90078735351562,2151426
2015-08-25,303.8999938964844,326.79998779296875,301.25,322.29998779296875,265.4180603027344,2978969
2015-08-26,325.0,331.5,312.70001220703125,325.6499938964844,268.1767578125,1342997
2015-08-27,329.0,345.8999938964844,327.5,340.3999938964844,280.3236389160156,2339393
2015-08-28,347.5,350.95001220703125,330.6499938964844,334.6499938964844,275.5884094238281,1459445
2015-08-31,333.0,345.3999938964844,331.3500061035156,342.79998779296875,282.3000183105469,2587101
2015-09-01,341.95001220703125,367.70001220703125,336.6000061035156,346.25,285.14111328125,2273702
2015-09-02,349.95001220703125,379.45001220703125,339.20001220703125,371.79998779296875,306.1819152832031,2797661
2015-09-03,382.0,387.0,369.0,372.6000061035156,306.8406677246094,1990609
2015-09-04,369.95001220703125,394.0,357.3999938964844,387.6499938964844,319.2344970703125,2435335
2015-09-07,390.20001220703125,399.0,365.0,369.6000061035156,304.37017822265625,2859787
2015-09-08,374.5,382.5,365.6000061035156,376.25,309.8464660644531,1993285
2015-09-09,380.95001220703125,383.54998779296875,367.5,370.70001220703125,305.2760009765625,1567870
2015-09-10,362.5,365.6000061035156,335.54998779296875,344.3500061035156,283.576416015625,3216026
2015-09-11,348.75,351.79998779296875,335.20001220703125,341.79998779296875,281.47650146484375,3198979
2015-09-14,345.75,349.5,338.25,344.54998779296875,283.74114990234375,1798681
2015-09-15,342.5,352.75,340.1499938964844,342.45001220703125,282.01177978515625,1722883
2015-09-16,345.0,348.8999938964844,340.79998779296875,344.6499938964844,283.8235168457031,1097821
2015-09-18,349.5,355.8999938964844,342.70001220703125,348.04998779296875,286.6234436035156,1497750
2015-09-21,350.0,360.0,346.54998779296875,355.8999938964844,293.0879821777344,1840418
2015-09-22,359.95001220703125,371.0,355.0,360.6499938964844,296.99969482421875,2275089
2015-09-23,357.0,369.79998779296875,349.29998779296875,365.95001220703125,301.3643493652344,1161150
2015-09-24,373.70001220703125,380.5,365.1000061035156,376.1499938964844,309.76416015625,2661504
2015-09-28,377.0,377.04998779296875,355.0,357.04998779296875,294.0350341796875,1381739
2015-09-29,352.0,369.04998779296875,349.0,357.95001220703125,294.77630615234375,1528064
2015-09-30,362.8500061035156,363.95001220703125,355.20001220703125,359.25,295.8467712402344,765222
2015-10-01,360.0,369.20001220703125,355.45001220703125,366.45001220703125,301.776123046875,919106
2015-10-05,370.95001220703125,370.95001220703125,363.1000061035156,366.3500061035156,301.6937561035156,789755
2015-10-06,367.8999938964844,367.8999938964844,356.70001220703125,357.8999938964844,294.7350769042969,1029053
2015-10-07,359.0,359.95001220703125,350.1499938964844,352.1499938964844,289.9998779296875,935523
2015-10-08,353.0,363.5,352.5,356.25,293.376220703125,860956
2015-10-09,358.70001220703125,360.8999938964844,351.25,352.6000061035156,290.3704833984375,509796
2015-10-12,354.6499938964844,361.79998779296875,350.04998779296875,354.45001220703125,291.8939514160156,524462
2015-10-13,355.0,369.0,353.29998779296875,366.25,301.6113586425781,983918
2015-10-14,369.3500061035156,373.29998779296875,358.25,360.25,296.6702880859375,899237
2015-10-15,358.0,369.8999938964844,357.20001220703125,368.70001220703125,303.6289978027344,961571
2015-10-16,369.5,373.0,366.20001220703125,369.0,303.8760070800781,765404
2015-10-19,374.0,375.25,370.20001220703125,372.25,306.55242919921875,526579
