1683.55,303.9,977.1,516.55,1570.1,57.85,1557.8,588.9,,62,113.4,166.7,521.45,134.35,,,,83,158.05,,196.8,28.4,,41.65
1692.3,302.25,994.2,520.2,1574.55,58,1570.15,586.95,,61.95,115.5,164.05,537.6,139.05,,,,86.7,157.7,,193.6,28.5,,42.7
1710.9,300.6,980,540,1560,58.45,1571.6,582.6,,61.35,119,161.55,539.45,141.05,,,,84.6,158.6,,193.5,28.3,,42.35
1703.05,302.05,999.45,540.8,1566.65,59.15,1577.65,583.45,,60.35,117.4,159.65,532.35,141.8,,,,83.5,157.05,,194.8,28.7,,41.85
1735.1,303.05,992.95,534.8,1554.5,60.7,1593.25,586.4,,60.5,116.95,158.7,524.25,140.8,,,,90.4,157.3,,195.85,29.35,,41.95
1739.65,304.15,987.95,544.95,1542.5,61.75,1617.85,602.05,,60.5,119.35,162.65,529.1,138,,,,89.05,156.7,,197.65,29.6,,41.3
1747.55,310.35,986.55,528.85,1580.2,62.2,1711.95,595,,60.35,115,163.35,528.3,137.3,,,,86.8,156.5,,198.55,30.5,,41.05
1789.65,307.2,998.15,524.65,1606.7,59.45,1785.85,581.85,,59.15,113.1,168.05,538.2,137.1,,,,85.6,151.7,,196.85,30.9,,40.1
1778.5,296.15,1012.7,515.1,1628.35,59.25,1841.85,588.5,,60.55,113.75,167.55,534.45,139.35,,,,84.9,153.05,,194.05,30.35,,40.15
1784.4,302.6,1021.65,519.8,1645.75,59.45,1809.5,590.6,,59.45,115.25,176.35,534.75,140.25,,,,83.25,153.9,,195.5,30.15,,40.05
1797.2,302.6,1015.3,516.55,1665.7,59.65,1827.25,585.9,,59.1,115.1,174.95,530.45,140.35,,,,83.45,152.9,,199.9,29.9,,39.45
1791.65,301.85,1010.9,516.9,1658.75,59.25,1829,582,,58.35,114.8,171.25,527.4,139.55,,,,82.35,152.9,,199.4,29.85,,39.15
1779.95,295.7,996.4,506,1645.2,56.65,1785.45,558.5,,58.05,113.4,170.95,517.35,137.25,,,,80.85,149.2,,195.2,28.95,,38.2
1790.25,296.25,996.2,508.1,1664.7,57,1807.95,554.3,,57.3,114.25,168.05,515.05,140.7,,,,80.8,148.7,,195.1,29.25,,37.7
1788.55,300.15,997.9,505.8,1650.5,57.15,1799.85,551.4,,57.55,114.5,171.1,519.45,139.8,,,,81.2,154.9,,196.05,29.25,,38.05
1777.9,295.5,987.7,499.45,1638.65,55.75,1763.55,568.35,,56.65,112.3,168.25,511.8,136.75,,,,79.95,150.75,,185.55,28.55,,36.75
1764.45,290.6,992.4,486.95,1637.25,55.95,1741.55,549.9,,56.3,108.3,162,497.2,135.8,,,,79.2,146.4,,181.4,27.7,,35.55
1760.45,288.75,996.8,485.5,1629.4,53.8,1730.1,542.8,,54.1,104.7,156.85,490.35,134,,,,75,138.05,,172.95,26.25,,33.7
1749.05,286.95,992.2,489.7,1625.35,52.65,1739.4,541.5,,53.25,105.65,155.2,490.3,131.2,,,,72.25,138.5,,173.85,26.3,,33
1757.2,291.8,982.6,491.75,1624.7,52.3,1778.5,540.4,,54.45,108.8,156.1,497.75,135.55,,,,75.2,142.7,,181.15,27.2,,34.95
1781.25,294.95,1000.55,499.5,1647.2,53.25,1761.85,544.1,,55.75,110.15,158.3,523.9,139.65,,,,81.25,145.65,,185.2,28,,34.9
1765.4,293.15,989,497.15,1628.5,53.8,1738.1,543.5,,56.4,110.05,159.8,516.95,144.85,,,,80.7,148.5,,184.35,27.85,,34.65
1752.15,293.15,983.55,490.4,1621.05,54.3,1720.75,537.75,,55.85,108.55,154.1,527.25,142.55,,,,81.8,146.3,,183.1,27.9,,34.4
1743.2,293.5,969.55,494.8,1616.1,54.1,1716.7,540.2,,54.65,106,155.6,506.8,138.2,,,,80.85,141.8,,178.75,26.95,,33.95
1747,293.95,970.8,499.2,1626.3,53.7,1712.9,529.5,,54.45,105.3,156.55,501.65,136.1,,,,79.75,140.95,,177.75,26.55,,33.15
1772.45,298.6,980.1,502.65,1660.9,54.65,1723.25,525.25,,55.7,106.65,158.4,509.15,135.9,,,,80.7,144.4,,183.5,27.2,,32.9
1762.5,297.7,972.1,506.85,1667.7,55,1719.45,532.85,,55.2,106.45,162.2,510.2,139.9,,,,81.95,151.45,,185,27.9,,33.4
1762.25,300.9,976.05,510.6,1660.55,56,1753.35,537.95,,56,109.65,159,511,141.85,,,,81.6,152.55,,192.3,28,,34.55
1746.15,299.5,964.4,503.6,1643.3,55.45,1721.55,544.8,,55.2,107.75,159.15,531.55,138.6,,,,78.35,147.9,,186.4,27.55,,34.25
1768.55,300.3,971.35,503.9,1655.8,55.3,1752.1,550.85,,55.55,108.7,159,537.55,141.3,,,,80.25,150.15,,189.95,27.9,,36.25
1776.45,298.05,976,500.35,1656.75,55.1,1753.05,549.45,,54.85,108.35,158.9,544.6,142.3,,,,79.25,151.5,,183.7,27.85,,35.85
1767.6,298.3,992.55,507.55,1692.25,55.35,1776.45,552.3,,57.25,110.2,160.45,535.35,147.05,,,,79.1,153.35,,186.55,29.2,,35.65
1750.9,297.1,978.1,501.75,1669.45,55,1764.1,557,,57.15,111.7,160.6,534.05,145.4,,,,78.9,151.1,,185.7,28.8,,35.7
1755.35,297.6,988.4,503.4,1684.75,55.55,1778.25,573.15,,57.45,112.15,161.35,537.35,147.6,,,,79.05,153.95,,186,29.2,,39.25
1759.9,295.35,996.15,492.85,1684.8,54.85,1793.95,567.85,,57.75,111.45,161.55,539.6,150.55,,,,78.85,152.8,,187.65,28.9,,38.75
1766.55,292.65,993.5,496.6,1703.9,55.45,1800,558.7,,57.25,111.4,160.05,533.15,150.15,,,,78,151.25,,190.8,29,,38.35
1787.65,292,1007.55,494,1695.9,56.2,1789,554.35,,56.2,111.45,160,537,149.5,,,,78.45,149.85,,187.8,28.75,,37.75
1823.35,290.8,1006.5,493.9,1791.25,56.2,1842.05,558.6,,56.25,113.1,162.9,535.75,146.7,,,,80.1,151.2,,187.1,28.95,,37.85
1835.2,291.2,1021.75,496.5,1741.9,56.55,1850.75,555.65,,57.4,114.55,166.75,539.9,153.05,,,,81.4,155.8,,188.5,29.25,,37.75
1841.85,292,1020.15,499.3,1744.75,55.75,1839,557.5,,58.9,113.05,167.85,534,150.4,,,,80.55,154.7,,188,28.8,,37.55
1839.4,293.7,1007.6,519.75,1728.75,56.65,1851.55,554.1,,60.8,114.55,167.75,531.7,152.6,,,,79.95,155.85,,189.9,28.65,,38
1848.95,291.6,1005.05,516.15,1699.35,56.6,1845.05,567.25,,60.45,115.45,166.7,532,157.1,,,,74.45,153.9,,190.3,29.25,,37.95
1860.45,293,1017.05,524.55,1745.6,57.2,1859.15,562.7,,60.75,116.85,169.45,537.45,158.95,,,,77.1,155.2,,194.75,29.2,,38.7
1849.7,294.65,1034.35,520.75,1746.45,56.65,1866.5,553.05,,59.9,119.1,169.8,535.1,158.35,,,,79.65,154.8,,195.55,29.05,,39.05
1848.85,290.55,1023.2,519.45,1726.4,56.9,1880.1,549.9,,60,120.25,165.05,530.85,159.05,,,,78.05,163,,197.05,31.45,,39.5
1839.1,284.95,1029.15,512.55,1730.15,56.05,377.05,553.7,,59.2,118.4,164.15,533.2,153.1,,,,77.35,159.45,,192.95,31.05,,39.1
1824.1,277.1,1021.9,505.3,1707.6,54,360.65,545.95,,57.55,113.85,160.2,517.15,149.3,,,,76.2,151.8,,184.7,29.3,,37.35
